from,to,Freq,weight,from_name,from_Class,from_Gender,from_degree,from_Eigen,from_betweenness,to_name,to_Class,to_Gender,to_degree,to_Eigen,to_betweenness
206,233,8,8,1852,Teachers,NA,61,0.0769494278729262,84.32830883972693,1909,3A,M,97,0.060937803522807074,319.38286697319154
208,233,3,3,1855,2B,M,89,0.12800639033816716,63.65568221836673,1909,3A,M,97,0.060937803522807074,319.38286697319154
209,233,1,1,1857,4B,F,88,0.034988797702352324,166.08641245132011,1909,3A,M,97,0.060937803522807074,319.38286697319154
211,233,6,6,1859,3A,F,88,0.05318743626565318,207.33211077474698,1909,3A,M,97,0.060937803522807074,319.38286697319154
220,233,1,1,1885,4B,M,81,0.029710510059500563,164.3576267799437,1909,3A,M,97,0.060937803522807074,319.38286697319154
221,233,1,1,1887,2B,M,89,0.10774485124844749,182.26182365817078,1909,3A,M,97,0.060937803522807074,319.38286697319154
223,233,1,1,1889,2B,F,87,0.12728565556879712,78.28176409625138,1909,3A,M,97,0.060937803522807074,319.38286697319154
224,233,1,1,1890,2B,M,120,0.2377102110965884,297.90230574018733,1909,3A,M,97,0.060937803522807074,319.38286697319154
226,233,1,1,1895,4B,F,81,0.0231966688946865,171.34876937782988,1909,3A,M,97,0.060937803522807074,319.38286697319154
228,233,1,1,1898,2B,F,71,0.07761851583743194,120.6642014419379,1909,3A,M,97,0.060937803522807074,319.38286697319154
229,233,42,42,1902,2A,M,98,0.11396893983674992,235.93938186953713,1909,3A,M,97,0.060937803522807074,319.38286697319154
232,233,1,1,1908,1B,M,62,0.48756055271113596,143.48566955511922,1909,3A,M,97,0.060937803522807074,319.38286697319154
43,234,3,3,1521,Teachers,NA,40,0.004629679767698389,21.078280998418045,1910,4B,F,21,0.003416629310701762,7.707053437987688
71,234,1,1,1585,5B,M,79,0.03245370122753516,130.13748560388962,1910,4B,F,21,0.003416629310701762,7.707053437987688
74,234,3,3,1601,4B,F,39,0.002461276348631674,62.376888721733636,1910,4B,F,21,0.003416629310701762,7.707053437987688
85,234,1,1,1630,4B,M,63,0.004902522462070589,248.1196774248347,1910,4B,F,21,0.003416629310701762,7.707053437987688
86,234,21,21,1632,4B,F,47,0.008528200366682611,17.437722600664216,1910,4B,F,21,0.003416629310701762,7.707053437987688
126,234,1,1,1711,1A,F,86,0.07787895012458947,207.72791024407562,1910,4B,F,21,0.003416629310701762,7.707053437987688
164,234,2,2,1768,1A,F,96,0.06858028829869624,199.15708997907703,1910,4B,F,21,0.003416629310701762,7.707053437987688
176,234,1,1,1790,1A,F,90,0.06049052372545708,149.31779250708271,1910,4B,F,21,0.003416629310701762,7.707053437987688
185,234,2,2,1802,4B,M,72,0.021693159082341276,85.58980729062746,1910,4B,F,21,0.003416629310701762,7.707053437987688
187,234,1,1,1805,4B,M,29,0.0016537264084504058,31.988279846397432,1910,4B,F,21,0.003416629310701762,7.707053437987688
192,234,5,5,1819,4B,F,49,0.0037991164478055556,59.99337066372231,1910,4B,F,21,0.003416629310701762,7.707053437987688
194,234,5,5,1821,4B,F,83,0.038779574181670017,145.49752918447956,1910,4B,F,21,0.003416629310701762,7.707053437987688
197,234,12,12,1831,4B,F,39,0.004107233238701083,45.726049501937176,1910,4B,F,21,0.003416629310701762,7.707053437987688
199,234,89,89,1835,4B,F,78,0.02101418952971051,111.78900052983424,1910,4B,F,21,0.003416629310701762,7.707053437987688
200,234,5,5,1836,4B,M,40,0.002507097115895814,45.287282346454425,1910,4B,F,21,0.003416629310701762,7.707053437987688
204,234,3,3,1847,4B,M,89,0.07495000604530788,143.7590408544746,1910,4B,F,21,0.003416629310701762,7.707053437987688
209,234,14,14,1857,4B,F,88,0.034988797702352324,166.08641245132011,1910,4B,F,21,0.003416629310701762,7.707053437987688
215,234,4,4,1866,4B,M,97,0.05616241441843658,267.334259761559,1910,4B,F,21,0.003416629310701762,7.707053437987688
220,234,53,53,1885,4B,M,81,0.029710510059500563,164.3576267799437,1910,4B,F,21,0.003416629310701762,7.707053437987688
222,234,12,12,1888,4B,M,33,0.003302960416169557,28.28404221184756,1910,4B,F,21,0.003416629310701762,7.707053437987688
226,234,9,9,1895,4B,F,81,0.0231966688946865,171.34876937782988,1910,4B,F,21,0.003416629310701762,7.707053437987688
7,235,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1911,2A,M,97,0.14126369578273312,107.41804320113496
9,235,1,1,1437,5B,F,95,0.1397362174672802,154.2793403471961,1911,2A,M,97,0.14126369578273312,107.41804320113496
16,235,1,1,1457,5A,F,111,0.08579374349009913,228.77999073509542,1911,2A,M,97,0.14126369578273312,107.41804320113496
56,235,4,4,1551,3B,M,134,0.059722436654595375,645.7707111093797,1911,2A,M,97,0.14126369578273312,107.41804320113496
57,235,1,1,1552,3B,F,123,0.07256523480409821,495.651518180023,1911,2A,M,97,0.14126369578273312,107.41804320113496
59,235,1,1,1558,3B,M,101,0.09381697911067091,242.1827791773062,1911,2A,M,97,0.14126369578273312,107.41804320113496
60,235,2,2,1560,3B,F,100,0.05666446207074645,254.78872325699868,1911,2A,M,97,0.14126369578273312,107.41804320113496
63,235,4,4,1564,3B,M,78,0.0370279287679567,101.28888023125393,1911,2A,M,97,0.14126369578273312,107.41804320113496
65,235,1,1,1570,3B,F,51,0.021211102108337,57.73702723910333,1911,2A,M,97,0.14126369578273312,107.41804320113496
73,235,2,2,1594,3B,M,97,0.051675604643930145,137.21091047010074,1911,2A,M,97,0.14126369578273312,107.41804320113496
75,235,35,35,1603,2A,F,32,0.03262395561171237,18.732119204680536,1911,2A,M,97,0.14126369578273312,107.41804320113496
76,235,28,28,1604,2A,F,56,0.042387601476105305,94.9287400699885,1911,2A,M,97,0.14126369578273312,107.41804320113496
77,235,15,15,1606,2A,F,54,0.047625651922537815,103.87429240082437,1911,2A,M,97,0.14126369578273312,107.41804320113496
78,235,6,6,1609,2A,F,20,0.007840537950151636,12.322312516775652,1911,2A,M,97,0.14126369578273312,107.41804320113496
79,235,92,92,1613,2A,M,111,0.22536143881316556,310.6283815348961,1911,2A,M,97,0.14126369578273312,107.41804320113496
80,235,10,10,1616,2A,F,38,0.027987528058838335,29.213131932534942,1911,2A,M,97,0.14126369578273312,107.41804320113496
81,235,90,90,1617,2A,F,72,0.07747416992326152,112.49279966880955,1911,2A,M,97,0.14126369578273312,107.41804320113496
83,235,113,113,1625,2A,M,104,0.1335711957094993,212.0000185269649,1911,2A,M,97,0.14126369578273312,107.41804320113496
84,235,76,76,1628,2A,M,111,0.15598238383988897,232.93041219494623,1911,2A,M,97,0.14126369578273312,107.41804320113496
88,235,30,30,1641,2A,F,58,0.06681083959629078,34.92940954628816,1911,2A,M,97,0.14126369578273312,107.41804320113496
89,235,16,16,1643,2A,F,53,0.032752578015833284,22.19711492334034,1911,2A,M,97,0.14126369578273312,107.41804320113496
90,235,108,108,1647,2A,M,36,0.04253354888356889,4.535474604739116,1911,2A,M,97,0.14126369578273312,107.41804320113496
91,235,10,10,1648,2A,F,70,0.07449019561281459,57.559654172834605,1911,2A,M,97,0.14126369578273312,107.41804320113496
92,235,18,18,1649,2A,M,54,0.03542461159683722,108.18869019809568,1911,2A,M,97,0.14126369578273312,107.41804320113496
100,235,2,2,1666,1B,M,110,0.8683659036275774,258.46411408825924,1911,2A,M,97,0.14126369578273312,107.41804320113496
103,235,4,4,1673,1B,M,124,0.44741676210380227,326.48456339800236,1911,2A,M,97,0.14126369578273312,107.41804320113496
104,235,2,2,1674,1B,F,75,0.3312574202335624,91.08310612251604,1911,2A,M,97,0.14126369578273312,107.41804320113496
105,235,2,2,1675,1B,F,104,0.6461281486493063,259.4131364048328,1911,2A,M,97,0.14126369578273312,107.41804320113496
109,235,3,3,1684,1B,F,103,0.5260417045339579,209.511159739794,1911,2A,M,97,0.14126369578273312,107.41804320113496
112,235,3,3,1688,1B,M,86,0.5927744264077557,202.23035694961337,1911,2A,M,97,0.14126369578273312,107.41804320113496
114,235,65,65,1696,1B,F,79,0.4229833885480108,145.53399436579048,1911,2A,M,97,0.14126369578273312,107.41804320113496
115,235,2,2,1697,1B,M,116,0.9040034878035931,193.2803707974795,1911,2A,M,97,0.14126369578273312,107.41804320113496
116,235,1,1,1698,1B,M,99,0.8963007687375386,351.0608082846177,1911,2A,M,97,0.14126369578273312,107.41804320113496
117,235,1,1,1700,3B,F,121,0.09346166615076677,265.44212736971156,1911,2A,M,97,0.14126369578273312,107.41804320113496
118,235,1,1,1702,2B,F,58,0.09294792912842219,106.2881889547248,1911,2A,M,97,0.14126369578273312,107.41804320113496
119,235,9,9,1704,2B,M,95,0.17556311368167601,142.5181211361056,1911,2A,M,97,0.14126369578273312,107.41804320113496
120,235,1,1,1705,4A,M,68,0.05371808442132857,74.23135581473039,1911,2A,M,97,0.14126369578273312,107.41804320113496
123,235,32,32,1708,2B,M,118,0.16221412892189904,256.70033752481845,1911,2A,M,97,0.14126369578273312,107.41804320113496
125,235,7,7,1710,2B,M,46,0.025908436149893906,18.201726812854155,1911,2A,M,97,0.14126369578273312,107.41804320113496
129,235,4,4,1714,3A,M,82,0.052856617132622366,77.71882644311557,1911,2A,M,97,0.14126369578273312,107.41804320113496
131,235,4,4,1718,2B,F,58,0.09096338423086289,44.2722448129463,1911,2A,M,97,0.14126369578273312,107.41804320113496
132,235,2,2,1719,3A,F,90,0.054596354492214755,182.14510164700846,1911,2A,M,97,0.14126369578273312,107.41804320113496
133,235,6,6,1720,3A,F,84,0.04973094906136421,77.04090398818273,1911,2A,M,97,0.14126369578273312,107.41804320113496
134,235,4,4,1722,3A,F,95,0.05330031530177559,184.00278691908562,1911,2A,M,97,0.14126369578273312,107.41804320113496
135,235,5,5,1723,3A,M,68,0.03763193480232852,87.90085893591267,1911,2A,M,97,0.14126369578273312,107.41804320113496
139,235,16,16,1732,2B,M,73,0.07522926945441663,138.41578138743122,1911,2A,M,97,0.14126369578273312,107.41804320113496
147,235,1,1,1745,Teachers,NA,56,0.5888971155314524,63.0258442192324,1911,2A,M,97,0.14126369578273312,107.41804320113496
150,235,2,2,1749,2B,F,92,0.09460446990837393,196.02880877011975,1911,2A,M,97,0.14126369578273312,107.41804320113496
153,235,3,3,1752,1A,M,78,0.12573316924094738,154.32729611040278,1911,2A,M,97,0.14126369578273312,107.41804320113496
154,235,1,1,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157,1911,2A,M,97,0.14126369578273312,107.41804320113496
156,235,2,2,1759,1A,M,79,0.068218481742401,317.5963179301108,1911,2A,M,97,0.14126369578273312,107.41804320113496
158,235,54,54,1761,1A,M,128,0.12479644492021301,469.0546645810896,1911,2A,M,97,0.14126369578273312,107.41804320113496
160,235,20,20,1764,1A,M,77,0.07573780897603434,144.98777796591523,1911,2A,M,97,0.14126369578273312,107.41804320113496
161,235,4,4,1765,1B,F,118,0.515588793861747,408.8766515606453,1911,2A,M,97,0.14126369578273312,107.41804320113496
162,235,2,2,1766,1A,M,68,0.10726627451715785,115.85374986692898,1911,2A,M,97,0.14126369578273312,107.41804320113496
163,235,12,12,1767,1A,M,85,0.15697735141222605,209.98445468821313,1911,2A,M,97,0.14126369578273312,107.41804320113496
164,235,5,5,1768,1A,F,96,0.06858028829869624,199.15708997907703,1911,2A,M,97,0.14126369578273312,107.41804320113496
167,235,2,2,1774,1A,F,53,0.034073217294713944,68.54536666918595,1911,2A,M,97,0.14126369578273312,107.41804320113496
168,235,1,1,1775,1A,NA,70,0.0975287614051487,107.85656603885636,1911,2A,M,97,0.14126369578273312,107.41804320113496
169,235,1,1,1778,1A,F,62,0.024411530620151452,58.47832403493591,1911,2A,M,97,0.14126369578273312,107.41804320113496
171,235,6,6,1780,3A,M,129,0.06791724461266778,259.21000401139656,1911,2A,M,97,0.14126369578273312,107.41804320113496
172,235,2,2,1782,3A,M,70,0.033523685230438624,68.16230515241377,1911,2A,M,97,0.14126369578273312,107.41804320113496
174,235,2,2,1787,1A,F,80,0.11575477585149013,319.8267069200757,1911,2A,M,97,0.14126369578273312,107.41804320113496
175,235,4,4,1789,1A,M,69,0.04916655443758999,178.20761596151843,1911,2A,M,97,0.14126369578273312,107.41804320113496
176,235,7,7,1790,1A,F,90,0.06049052372545708,149.31779250708271,1911,2A,M,97,0.14126369578273312,107.41804320113496
177,235,1,1,1792,1A,M,70,0.10474287555948228,120.9361576535521,1911,2A,M,97,0.14126369578273312,107.41804320113496
178,235,4,4,1795,3A,F,89,0.05429231675316489,60.164171558521616,1911,2A,M,97,0.14126369578273312,107.41804320113496
192,235,1,1,1819,4B,F,49,0.0037991164478055556,59.99337066372231,1911,2A,M,97,0.14126369578273312,107.41804320113496
195,235,15,15,1822,3A,M,113,0.08962417041361542,131.07946165405866,1911,2A,M,97,0.14126369578273312,107.41804320113496
198,235,4,4,1833,3A,M,117,0.06087053327037455,303.8801482227213,1911,2A,M,97,0.14126369578273312,107.41804320113496
199,235,1,1,1835,4B,F,78,0.02101418952971051,111.78900052983424,1911,2A,M,97,0.14126369578273312,107.41804320113496
200,235,1,1,1836,4B,M,40,0.002507097115895814,45.287282346454425,1911,2A,M,97,0.14126369578273312,107.41804320113496
201,235,1,1,1837,4A,M,96,0.1023336283576166,82.14277764294614,1911,2A,M,97,0.14126369578273312,107.41804320113496
202,235,52,52,1838,3A,M,90,0.0887748727990114,123.42379567781698,1911,2A,M,97,0.14126369578273312,107.41804320113496
203,235,6,6,1843,3A,M,92,0.05070181947929962,169.70656054878464,1911,2A,M,97,0.14126369578273312,107.41804320113496
204,235,3,3,1847,4B,M,89,0.07495000604530788,143.7590408544746,1911,2A,M,97,0.14126369578273312,107.41804320113496
205,235,65,65,1851,2B,M,111,0.1460191081237171,129.4369441588158,1911,2A,M,97,0.14126369578273312,107.41804320113496
206,235,43,43,1852,Teachers,NA,61,0.0769494278729262,84.32830883972693,1911,2A,M,97,0.14126369578273312,107.41804320113496
208,235,13,13,1855,2B,M,89,0.12800639033816716,63.65568221836673,1911,2A,M,97,0.14126369578273312,107.41804320113496
210,235,1,1,1858,2B,F,51,0.05759083565148828,149.71851814901083,1911,2A,M,97,0.14126369578273312,107.41804320113496
211,235,6,6,1859,3A,F,88,0.05318743626565318,207.33211077474698,1911,2A,M,97,0.14126369578273312,107.41804320113496
212,235,117,117,1861,2B,F,80,0.1395035936620656,175.35300031570273,1911,2A,M,97,0.14126369578273312,107.41804320113496
219,235,1,1,1883,2B,M,35,0.03250602218745037,28.495488552105087,1911,2A,M,97,0.14126369578273312,107.41804320113496
221,235,18,18,1887,2B,M,89,0.10774485124844749,182.26182365817078,1911,2A,M,97,0.14126369578273312,107.41804320113496
223,235,6,6,1889,2B,F,87,0.12728565556879712,78.28176409625138,1911,2A,M,97,0.14126369578273312,107.41804320113496
224,235,40,40,1890,2B,M,120,0.2377102110965884,297.90230574018733,1911,2A,M,97,0.14126369578273312,107.41804320113496
228,235,1,1,1898,2B,F,71,0.07761851583743194,120.6642014419379,1911,2A,M,97,0.14126369578273312,107.41804320113496
229,235,141,141,1902,2A,M,98,0.11396893983674992,235.93938186953713,1911,2A,M,97,0.14126369578273312,107.41804320113496
230,235,9,9,1906,2A,F,40,0.0346555431507145,46.28486966407977,1911,2A,M,97,0.14126369578273312,107.41804320113496
231,235,62,62,1907,2A,F,87,0.1094303274650331,121.39455215000365,1911,2A,M,97,0.14126369578273312,107.41804320113496
233,235,4,4,1909,3A,M,97,0.060937803522807074,319.38286697319154,1911,2A,M,97,0.14126369578273312,107.41804320113496
1,236,1,1,1426,5B,M,83,0.043271465401921116,55.57971399423536,1912,1B,M,111,0.8442675052197317,240.62417261696376
3,236,1,1,1428,5B,M,82,0.030724865519447416,61.880057653283544,1912,1B,M,111,0.8442675052197317,240.62417261696376
7,236,22,22,1434,5B,F,94,0.061389972994175326,163.22329818962757,1912,1B,M,111,0.8442675052197317,240.62417261696376
9,236,2,2,1437,5B,F,95,0.1397362174672802,154.2793403471961,1912,1B,M,111,0.8442675052197317,240.62417261696376
10,236,2,2,1439,5B,M,76,0.03155352317282955,52.729191264290655,1912,1B,M,111,0.8442675052197317,240.62417261696376
13,236,1,1,1451,5A,F,53,0.02268853247504193,121.33308818512398,1912,1B,M,111,0.8442675052197317,240.62417261696376
16,236,3,3,1457,5A,F,111,0.08579374349009913,228.77999073509542,1912,1B,M,111,0.8442675052197317,240.62417261696376
17,236,1,1,1458,5A,M,98,0.07271372694951257,296.1147694373235,1912,1B,M,111,0.8442675052197317,240.62417261696376
22,236,1,1,1471,5B,M,53,0.01764430645432262,34.556027343847134,1912,1B,M,111,0.8442675052197317,240.62417261696376
24,236,2,2,1477,5A,M,98,0.04200824872595394,401.5998716488731,1912,1B,M,111,0.8442675052197317,240.62417261696376
27,236,5,5,1482,5B,M,81,0.03568285842301855,86.5163450001961,1912,1B,M,111,0.8442675052197317,240.62417261696376
31,236,1,1,1493,5A,F,83,0.04982195933100268,195.36562515234107,1912,1B,M,111,0.8442675052197317,240.62417261696376
33,236,1,1,1498,5A,M,106,0.04925317282021246,412.4266122858271,1912,1B,M,111,0.8442675052197317,240.62417261696376
34,236,2,2,1500,4A,M,82,0.04566228808724654,141.63111132367067,1912,1B,M,111,0.8442675052197317,240.62417261696376
37,236,3,3,1503,4A,F,93,0.06624947554667325,294.29944501487057,1912,1B,M,111,0.8442675052197317,240.62417261696376
48,236,8,8,1532,4A,M,92,0.06770461667226976,138.71523581466056,1912,1B,M,111,0.8442675052197317,240.62417261696376
49,236,74,74,1533,4A,M,96,0.1042430343200217,92.24789152027047,1912,1B,M,111,0.8442675052197317,240.62417261696376
53,236,1,1,1546,4A,F,59,0.03575087612780216,46.69774297588602,1912,1B,M,111,0.8442675052197317,240.62417261696376
54,236,5,5,1548,4A,M,79,0.052776232332947724,196.51988175169737,1912,1B,M,111,0.8442675052197317,240.62417261696376
55,236,1,1,1549,4A,M,70,0.0445662576830726,66.658286666497375,1912,1B,M,111,0.8442675052197317,240.62417261696376
56,236,1,1,1551,3B,M,134,0.059722436654595375,645.7707111093797,1912,1B,M,111,0.8442675052197317,240.62417261696376
57,236,1,1,1552,3B,F,123,0.07256523480409821,495.651518180023,1912,1B,M,111,0.8442675052197317,240.62417261696376
59,236,5,5,1558,3B,M,101,0.09381697911067091,242.1827791773062,1912,1B,M,111,0.8442675052197317,240.62417261696376
60,236,2,2,1560,3B,F,100,0.05666446207074645,254.78872325699868,1912,1B,M,111,0.8442675052197317,240.62417261696376
63,236,1,1,1564,3B,M,78,0.0370279287679567,101.28888023125393,1912,1B,M,111,0.8442675052197317,240.62417261696376
64,236,1,1,1567,3B,M,86,0.046644467582306406,107.05098042926568,1912,1B,M,111,0.8442675052197317,240.62417261696376
66,236,15,15,1572,3B,F,106,0.0701025680648404,311.37819578053336,1912,1B,M,111,0.8442675052197317,240.62417261696376
67,236,1,1,1574,3B,F,63,0.056815369244679594,139.6050567464097,1912,1B,M,111,0.8442675052197317,240.62417261696376
68,236,1,1,1578,5B,M,71,0.020311698314887026,114.1825326056921,1912,1B,M,111,0.8442675052197317,240.62417261696376
69,236,1,1,1579,3B,M,122,0.08345497552058628,405.1225472328129,1912,1B,M,111,0.8442675052197317,240.62417261696376
70,236,1,1,1580,3B,M,44,0.03841290115936279,59.66680346831521,1912,1B,M,111,0.8442675052197317,240.62417261696376
72,236,2,2,1592,5B,M,70,0.02610835549692201,84.45266789090654,1912,1B,M,111,0.8442675052197317,240.62417261696376
79,236,3,3,1613,2A,M,111,0.22536143881316556,310.6283815348961,1912,1B,M,111,0.8442675052197317,240.62417261696376
83,236,1,1,1625,2A,M,104,0.1335711957094993,212.0000185269649,1912,1B,M,111,0.8442675052197317,240.62417261696376
84,236,2,2,1628,2A,M,111,0.15598238383988897,232.93041219494623,1912,1B,M,111,0.8442675052197317,240.62417261696376
90,236,1,1,1647,2A,M,36,0.04253354888356889,4.535474604739116,1912,1B,M,111,0.8442675052197317,240.62417261696376
91,236,2,2,1648,2A,F,70,0.07449019561281459,57.559654172834605,1912,1B,M,111,0.8442675052197317,240.62417261696376
95,236,6,6,1656,1B,M,82,0.3344744717975045,173.63291705600153,1912,1B,M,111,0.8442675052197317,240.62417261696376
96,236,12,12,1661,1B,F,33,0.4309187332174842,7.319093076255186,1912,1B,M,111,0.8442675052197317,240.62417261696376
97,236,10,10,1663,1B,F,55,0.935452576878257,121.88040603955572,1912,1B,M,111,0.8442675052197317,240.62417261696376
98,236,34,34,1664,1B,M,85,0.45940829164599184,131.61222101230086,1912,1B,M,111,0.8442675052197317,240.62417261696376
99,236,203,203,1665,1B,M,123,1,390.9779572941824,1912,1B,M,111,0.8442675052197317,240.62417261696376
100,236,59,59,1666,1B,M,110,0.8683659036275774,258.46411408825924,1912,1B,M,111,0.8442675052197317,240.62417261696376
102,236,6,6,1670,1B,F,57,0.24988527197188584,118.24429072265433,1912,1B,M,111,0.8442675052197317,240.62417261696376
103,236,16,16,1673,1B,M,124,0.44741676210380227,326.48456339800236,1912,1B,M,111,0.8442675052197317,240.62417261696376
104,236,16,16,1674,1B,F,75,0.3312574202335624,91.08310612251604,1912,1B,M,111,0.8442675052197317,240.62417261696376
105,236,95,95,1675,1B,F,104,0.6461281486493063,259.4131364048328,1912,1B,M,111,0.8442675052197317,240.62417261696376
106,236,38,38,1680,1B,F,50,0.4005892130582655,137.4138337438568,1912,1B,M,111,0.8442675052197317,240.62417261696376
107,236,240,240,1681,1B,M,43,0.4285707365286958,19.846162967006993,1912,1B,M,111,0.8442675052197317,240.62417261696376
108,236,6,6,1682,1B,F,40,0.3452218463952216,22.96671081014465,1912,1B,M,111,0.8442675052197317,240.62417261696376
109,236,99,99,1684,1B,F,103,0.5260417045339579,209.511159739794,1912,1B,M,111,0.8442675052197317,240.62417261696376
110,236,1,1,1685,3B,F,63,0.06660308021711393,126.1125822262027,1912,1B,M,111,0.8442675052197317,240.62417261696376
111,236,2,2,1687,1B,F,43,0.279582482417098,28.177352778050672,1912,1B,M,111,0.8442675052197317,240.62417261696376
112,236,131,131,1688,1B,M,86,0.5927744264077557,202.23035694961337,1912,1B,M,111,0.8442675052197317,240.62417261696376
113,236,16,16,1695,1B,F,103,0.881131114999208,174.154962055212,1912,1B,M,111,0.8442675052197317,240.62417261696376
114,236,14,14,1696,1B,F,79,0.4229833885480108,145.53399436579048,1912,1B,M,111,0.8442675052197317,240.62417261696376
115,236,521,521,1697,1B,M,116,0.9040034878035931,193.2803707974795,1912,1B,M,111,0.8442675052197317,240.62417261696376
116,236,106,106,1698,1B,M,99,0.8963007687375386,351.0608082846177,1912,1B,M,111,0.8442675052197317,240.62417261696376
117,236,10,10,1700,3B,F,121,0.09346166615076677,265.44212736971156,1912,1B,M,111,0.8442675052197317,240.62417261696376
118,236,1,1,1702,2B,F,58,0.09294792912842219,106.2881889547248,1912,1B,M,111,0.8442675052197317,240.62417261696376
119,236,64,64,1704,2B,M,95,0.17556311368167601,142.5181211361056,1912,1B,M,111,0.8442675052197317,240.62417261696376
122,236,2,2,1707,3B,M,68,0.05311894654610853,139.67079324602764,1912,1B,M,111,0.8442675052197317,240.62417261696376
123,236,2,2,1708,2B,M,118,0.16221412892189904,256.70033752481845,1912,1B,M,111,0.8442675052197317,240.62417261696376
126,236,3,3,1711,1A,F,86,0.07787895012458947,207.72791024407562,1912,1B,M,111,0.8442675052197317,240.62417261696376
129,236,1,1,1714,3A,M,82,0.052856617132622366,77.71882644311557,1912,1B,M,111,0.8442675052197317,240.62417261696376
133,236,1,1,1720,3A,F,84,0.04973094906136421,77.04090398818273,1912,1B,M,111,0.8442675052197317,240.62417261696376
134,236,2,2,1722,3A,F,95,0.05330031530177559,184.00278691908562,1912,1B,M,111,0.8442675052197317,240.62417261696376
137,236,5,5,1730,4A,NA,108,0.062034477415704475,196.16649444125352,1912,1B,M,111,0.8442675052197317,240.62417261696376
139,236,2,2,1732,2B,M,73,0.07522926945441663,138.41578138743122,1912,1B,M,111,0.8442675052197317,240.62417261696376
145,236,6,6,1743,2B,F,72,0.10949016343865736,44.054467185037254,1912,1B,M,111,0.8442675052197317,240.62417261696376
146,236,2,2,1744,3B,M,49,0.01731238303738397,65.33913075485106,1912,1B,M,111,0.8442675052197317,240.62417261696376
147,236,97,97,1745,Teachers,NA,56,0.5888971155314524,63.0258442192324,1912,1B,M,111,0.8442675052197317,240.62417261696376
152,236,1,1,1751,5A,F,72,0.026945279612179393,105.02759519105105,1912,1B,M,111,0.8442675052197317,240.62417261696376
153,236,6,6,1752,1A,M,78,0.12573316924094738,154.32729611040278,1912,1B,M,111,0.8442675052197317,240.62417261696376
155,236,5,5,1757,1A,F,112,0.20297694277385508,163.46049223198574,1912,1B,M,111,0.8442675052197317,240.62417261696376
158,236,5,5,1761,1A,M,128,0.12479644492021301,469.0546645810896,1912,1B,M,111,0.8442675052197317,240.62417261696376
160,236,20,20,1764,1A,M,77,0.07573780897603434,144.98777796591523,1912,1B,M,111,0.8442675052197317,240.62417261696376
161,236,47,47,1765,1B,F,118,0.515588793861747,408.8766515606453,1912,1B,M,111,0.8442675052197317,240.62417261696376
162,236,2,2,1766,1A,M,68,0.10726627451715785,115.85374986692898,1912,1B,M,111,0.8442675052197317,240.62417261696376
164,236,1,1,1768,1A,F,96,0.06858028829869624,199.15708997907703,1912,1B,M,111,0.8442675052197317,240.62417261696376
166,236,1,1,1772,1A,F,65,0.059845306140811974,76.3383844694363,1912,1B,M,111,0.8442675052197317,240.62417261696376
168,236,1,1,1775,1A,NA,70,0.0975287614051487,107.85656603885636,1912,1B,M,111,0.8442675052197317,240.62417261696376
170,236,2,2,1779,1B,M,44,0.39630911959772613,29.72067179570917,1912,1B,M,111,0.8442675052197317,240.62417261696376
171,236,1,1,1780,3A,M,129,0.06791724461266778,259.21000401139656,1912,1B,M,111,0.8442675052197317,240.62417261696376
172,236,1,1,1782,3A,M,70,0.033523685230438624,68.16230515241377,1912,1B,M,111,0.8442675052197317,240.62417261696376
173,236,2,2,1783,1A,M,72,0.05493412977644983,233.2862430375644,1912,1B,M,111,0.8442675052197317,240.62417261696376
174,236,2,2,1787,1A,F,80,0.11575477585149013,319.8267069200757,1912,1B,M,111,0.8442675052197317,240.62417261696376
176,236,4,4,1790,1A,F,90,0.06049052372545708,149.31779250708271,1912,1B,M,111,0.8442675052197317,240.62417261696376
177,236,5,5,1792,1A,M,70,0.10474287555948228,120.9361576535521,1912,1B,M,111,0.8442675052197317,240.62417261696376
178,236,2,2,1795,3A,F,89,0.05429231675316489,60.164171558521616,1912,1B,M,111,0.8442675052197317,240.62417261696376
180,236,4,4,1797,4A,M,64,0.03608304118560068,64.08048348442013,1912,1B,M,111,0.8442675052197317,240.62417261696376
194,236,1,1,1821,4B,F,83,0.038779574181670017,145.49752918447956,1912,1B,M,111,0.8442675052197317,240.62417261696376
195,236,3,3,1822,3A,M,113,0.08962417041361542,131.07946165405866,1912,1B,M,111,0.8442675052197317,240.62417261696376
198,236,2,2,1833,3A,M,117,0.06087053327037455,303.8801482227213,1912,1B,M,111,0.8442675052197317,240.62417261696376
201,236,3,3,1837,4A,M,96,0.1023336283576166,82.14277764294614,1912,1B,M,111,0.8442675052197317,240.62417261696376
203,236,7,7,1843,3A,M,92,0.05070181947929962,169.70656054878464,1912,1B,M,111,0.8442675052197317,240.62417261696376
205,236,4,4,1851,2B,M,111,0.1460191081237171,129.4369441588158,1912,1B,M,111,0.8442675052197317,240.62417261696376
206,236,1,1,1852,Teachers,NA,61,0.0769494278729262,84.32830883972693,1912,1B,M,111,0.8442675052197317,240.62417261696376
210,236,1,1,1858,2B,F,51,0.05759083565148828,149.71851814901083,1912,1B,M,111,0.8442675052197317,240.62417261696376
211,236,2,2,1859,3A,F,88,0.05318743626565318,207.33211077474698,1912,1B,M,111,0.8442675052197317,240.62417261696376
